test_name,final_l1_ab_error,final_l1_re_error,final_l2_ab_error,final_l2_re_error,final_pde_loss,final_bc_loss,final_ic_loss,final_total_loss,runtime,num_layers,num_nodes,activation_func,epochs,grid_size,learning_rate
reaction_2d_57,0.5347321033477783,0.9774042367935181,0.6607176661491394,0.9791475534439087,0.019638122990727425,9.033884680320625e-07,0.17956353724002838,0.19920256733894348,417.5215561389923,8,24,sin,50985,109,0.0075887264993529
reaction_2d_58,0.5362681746482849,0.9802119135856628,0.667018711566925,0.9884853959083557,0.0011648769723251462,1.75620505160623e-06,8.317542233271524e-05,0.0012498085852712393,183.02868700027466,10,82,tanh,22012,24,0.0001105899553623
reaction_2d_59,0.0042898510582745075,0.007841157726943493,0.011127189733088017,0.016489889472723007,3.38073573402653e-06,1.4901475253736862e-07,2.9111567982909037e-06,6.440907327487366e-06,439.9442729949951,7,5,sin,65905,191,0.0038483002205029
reaction_2d_60,0.042646344751119614,0.07795065641403198,0.08433837443590164,0.12498487532138824,0.0001086564443539828,1.1172559197802912e-06,4.9784073780756444e-05,0.00015955776325426996,272.37150168418884,3,34,swish,55250,124,0.0004748391589335
reaction_2d_61,0.5430614352226257,0.9926289319992065,0.6713550686836243,0.9949116110801697,0.0004457550821825862,0.0,0.21599873900413513,0.2164444923400879,547.968421459198,7,71,tanh,80451,75,0.0040953129381816
reaction_2d_62,0.003126008901745081,0.005713841412216425,0.007359540555626154,0.01090643834322691,1.7687943909550086e-06,1.0714934717270808e-08,2.3607427124261449e-07,2.0155837319180137e-06,450.49874901771545,7,56,swish,57562,32,0.0005790332914041
reaction_2d_63,0.4328863024711609,0.7912465333938599,0.5795132517814636,0.8588070273399353,0.019671618938446045,5.632310421788134e-05,0.5569442510604858,0.5766721963882446,67.61087107658386,6,84,tanh,5992,186,0.0270055320682647
reaction_2d_64,0.4327995479106903,0.7910879254341125,0.5792668461799622,0.8584418892860413,0.01989644579589367,6.655130439792156e-12,0.5597476363182068,0.5796440839767456,390.0121157169342,8,85,sin,55711,95,0.011779117401959
reaction_2d_65,0.04807814955711365,0.08787912130355835,0.08773776888847351,0.1300225853919983,0.0004766012716572732,3.3582846299395896e-06,0.00023217053967528045,0.0007121301023289561,275.0135326385498,2,16,tanh,79831,18,5.031093256254296e-05
reaction_2d_66,0.06102617084980011,0.11154602468013763,0.10870582610368729,0.16109611093997955,0.0009556731674820185,2.971558933495544e-05,0.0004599085950758308,0.001445297384634614,340.3267095088959,5,57,sigmoid,61677,35,0.0001083583825667
reaction_2d_67,0.5391992926597595,0.9855695366859436,0.668395459651947,0.9905256628990173,0.011274595744907856,2.89606282422028e-06,0.19608311355113983,0.20736061036586761,165.38599109649658,7,98,relu,26445,81,8.907946337820086e-05
reaction_2d_68,0.0004405546933412552,0.0008052631164900959,0.0012154054129496217,0.0018011645879596472,1.565224572175339e-08,6.737354597829981e-12,3.934895520529835e-09,1.959387851968586e-08,1052.4215619564056,8,66,swish,98948,47,0.0008756662162346
reaction_2d_69,0.03887549787759781,0.07105815410614014,0.07682474702596664,0.11385008692741394,7.541295053670183e-05,1.3899928035243647e-06,5.490014154929668e-05,0.0001317030837526545,62.76225161552429,3,14,swish,15169,116,0.0043155412924413
reaction_2d_70,0.014881120063364506,0.02720029279589653,0.0376574844121933,0.05580633878707886,1.649963451200165e-05,1.724639098199532e-08,4.1403554860153235e-06,2.0657236746046692e-05,278.5739212036133,5,48,sin,48938,188,0.0045816734382059
reaction_2d_71,0.41352859139442444,0.7558637261390686,0.5440411567687988,0.8062393665313721,0.06711998581886292,0.008677846752107143,0.47475624084472656,0.550554096698761,446.2866897583008,6,77,swish,36154,182,0.0291072586456829
reaction_2d_72,0.023005830124020576,0.042050957679748535,0.049962159246206284,0.07404119521379471,7.911333341326099e-06,2.0436080205854523e-07,1.0245787052554078e-05,1.836148112488445e-05,593.6999771595001,6,74,swish,40846,165,2.4422485772325615e-05
reaction_2d_73,0.5408368706703186,0.9885627627372742,0.6696891188621521,0.992442786693573,0.00945951696485281,4.6058679004090664e-07,0.19742627441883087,0.20688624680042267,213.55471014976501,2,40,relu,71693,42,0.0058162191048491
reaction_2d_74,0.0058851223438978195,0.01075705699622631,0.013913433998823166,0.020618950948119164,8.658728347654687e-07,1.017729633900899e-08,4.732649188099458e-07,1.3493150845533819e-06,632.5667345523834,7,73,sin,93736,116,0.0001328512003763
reaction_2d_75,0.5409578084945679,0.9887838363647461,0.6704502701759338,0.9935707449913025,0.009917516261339188,7.6205928962735925e-06,0.19841258227825165,0.2083377242088318,462.2977192401886,6,57,relu,82990,80,1.5634617514704315e-05
reaction_2d_76,0.027457432821393013,0.050187770277261734,0.06336377561092377,0.09390166401863098,4.9815233069239184e-05,1.4899895859343815e-06,1.952433740370907e-05,7.082955562509596e-05,334.5293674468994,3,77,sin,88353,92,0.0046035959164681
reaction_2d_77,0.5424213409423828,0.9914589524269104,0.6718640923500061,0.995665967464447,3.096652392287069e-07,4.287654120638251e-10,6.709775561830611e-07,9.810715937419445e-07,594.4307026863098,10,76,tanh,69548,72,0.0008214797130827
reaction_2d_78,0.538729190826416,0.9847102761268616,0.6664178967475891,0.9875950217247009,0.014218566007912159,2.7409810172684956e-06,0.19056572020053864,0.20478703081607819,502.4914197921753,4,60,relu,98246,194,1.456972663264383e-05
reaction_2d_79,0.5420714616775513,0.9908193945884705,0.6709306240081787,0.994282603263855,0.00906938686966896,1.7383500505729899e-07,0.1998433619737625,0.2089129239320755,250.51770877838135,5,86,relu,50142,76,0.0024157781493969
reaction_2d_80,0.5352484583854675,0.9783480763435364,0.6597930788993835,0.977777361869812,0.018919454887509346,1.666784010012634e-05,0.1809895932674408,0.1999257206916809,267.7435357570648,2,60,sigmoid,90863,149,4.859674569250301e-05
reaction_2d_81,0.0029133688658475876,0.005325169302523136,0.0077513414435088634,0.011487065814435482,9.465110224482487e-07,2.0458308824800042e-08,1.7204199309617252e-07,1.139011260420375e-06,410.30770468711853,7,40,sin,37103,190,0.0016077720406382
reaction_2d_82,0.1333424597978592,0.24372856318950653,0.21260544657707214,0.31506967544555664,0.00794005673378706,6.50923466309905e-05,0.0036790238227695227,0.011684172786772251,356.5872094631195,3,30,sin,88842,59,1.0275531645180668e-05
reaction_2d_83,0.5415794253349304,0.9899200201034546,0.6704086661338806,0.9935091137886047,0.009652327746152878,1.4411754456489234e-08,0.1990518718957901,0.20870421826839447,566.4014587402344,6,18,relu,93092,67,0.0010401639328928
reaction_2d_84,0.4015747904777527,0.734014093875885,0.5401719808578491,0.8005053997039795,0.04969457909464836,0.0002241207257611677,0.43985825777053833,0.48977696895599365,93.25845909118652,3,42,tanh,26234,70,0.0202427245016771
reaction_2d_85,0.5361104607582092,0.979923665523529,0.6647626161575317,0.985141932964325,0.003758273785933852,0.0,0.21257831156253815,0.21633657813072205,2145.8507709503174,10,67,swish,87142,158,0.0059634585164523
reaction_2d_86,0.5371564030647278,0.9818354845046997,0.6620975732803345,0.9811925292015076,0.019215257838368416,9.936190963344416e-07,0.1802782118320465,0.19949446618556976,132.97173404693604,2,64,sigmoid,44420,120,0.0063233663190276
reaction_2d_87,0.5317444205284119,0.9719432592391968,0.6554271578788757,0.9713073372840881,0.019480708986520767,8.088288723229198e-07,0.18010084331035614,0.19958236813545227,1636.9348230361938,10,75,sin,83321,192,0.0029729650521676
reaction_2d_88,0.009594226256012917,0.017536701634526253,0.022286253049969673,0.03302701190114021,1.1045223118344438e-06,5.629551824704038e-10,1.6504286577401217e-06,2.7555138331081253e-06,574.8578505516052,5,98,swish,97125,21,0.0002882830633668
