test_name,final_l1_ab_error,final_l1_re_error,final_l2_ab_error,final_l2_re_error,final_pde_loss,final_bc_loss,final_ic_loss,final_total_loss,runtime,num_layers,num_nodes,activation_func,epochs,grid_size,learning_rate
convection_2d_52,0.691963255405426,1.086927056312561,0.6721972227096558,1.159453272819519,0.0037002605386078358,0.06338116526603699,0.3056766390800476,0.37275806069374084,77.50868320465088,2,93,sin,26610,48,0.0001175375227836
convection_2d_53,0.012506552040576935,0.01964513212442398,0.00023600966960657388,0.021725501865148544,0.000174897417309694,3.8716963899787515e-05,2.1866013412363827e-05,0.00023548038734588772,386.03746151924133,4,96,sin,52707,181,0.0004957982491227
convection_2d_54,0.6366234421730042,1.0,0.5000232458114624,1.0,0.0,0.0,0.4895833432674408,0.4895833432674408,184.7747197151184,8,41,relu,24505,48,0.0136758699248193
convection_2d_55,0.6449211835861206,1.0130339860916138,0.5316778421401978,1.0311675071716309,0.011345378123223782,0.018775485455989838,0.33046817779541016,0.36058902740478516,45.21020698547363,4,22,relu,10844,14,4.160157754014052e-05
convection_2d_56,0.02351275086402893,0.0369335301220417,0.0008685452048666775,0.04167744889855385,0.0002938736288342625,0.0001704103488009423,6.397683318937197e-05,0.0005282608326524496,530.2915415763855,5,72,relu,82592,192,0.0004818597206905
convection_2d_57,0.032185252755880356,0.05055618658661842,0.001834637951105833,0.060573138296604156,0.0002748910628724843,0.0001312091771978885,3.351822306285612e-05,0.0004396184522192925,393.1238923072815,8,24,sin,50985,109,0.0075887264993529
convection_2d_58,0.3791004419326782,0.5954861640930176,0.24197404086589813,0.6956475973129272,0.0007194041390903294,0.0066110966727137566,0.000688382307998836,0.00801888294517994,184.29067587852478,10,82,tanh,22012,24,0.0001105899553623
convection_2d_59,0.06522686779499054,0.10245753079652786,0.006634583696722984,0.11518918722867966,0.0040988922119140625,0.0011417919304221869,0.0004763693723361939,0.005717053543776274,451.21343755722046,7,5,sin,65905,191,0.0038483002205029
convection_2d_60,0.44930174946784973,0.7057574987411499,0.30185946822166443,0.7769754528999329,0.0010617873631417751,0.02785629965364933,0.00209336937405169,0.03101145662367344,276.8726019859314,3,34,swish,55250,124,0.0004748391589335
convection_2d_61,0.6366234421730042,1.0,0.5000232458114624,1.0,2.771944349402866e-12,2.4632147975375785e-15,0.4933333396911621,0.4933333396911621,485.6472318172455,7,71,tanh,80451,75,0.0040953129381816
convection_2d_62,0.03327961266040802,0.052275191992521286,0.0015638439217582345,0.0559244342148304,1.0965257388306782e-05,0.0001329153892584145,9.474368198425509e-06,0.00015335502394009382,437.1918635368347,7,56,swish,57562,32,0.0005790332914041
convection_2d_63,0.6366446018218994,1.0000332593917847,0.5000659823417664,1.0000426769256592,0.0020600464195013046,7.389600068563595e-05,0.4926338493824005,0.49476778507232666,68.87402606010437,6,84,tanh,5992,186,0.0270055320682647
convection_2d_64,0.6366234421730042,1.0,0.5000232458114624,1.0,9.386481869544383e-11,4.136187082983277e-20,0.49473685026168823,0.49473685026168823,375.5248477458954,8,85,sin,55711,95,0.011779117401959
convection_2d_65,0.651699423789978,1.0236811637878418,0.5544255971908569,1.0529955625534058,0.004896977916359901,0.05551816150546074,0.2748052179813385,0.3352203667163849,243.58821558952332,2,16,tanh,79831,18,5.031093256254296e-05
convection_2d_66,0.0057503716088831425,0.009032610803842545,5.6602708355057985e-05,0.010639555752277374,8.120318852888886e-06,4.742226883536205e-05,5.882344339624979e-06,6.14249292993918e-05,332.87274718284607,5,57,sigmoid,61677,35,0.0001083583825667
convection_2d_67,0.03472612798213959,0.05454735830426216,0.0019386422354727983,0.06226639449596405,0.0010650410549715161,0.0001087137934518978,5.11805119458586e-05,0.0012249352876096964,169.83828473091125,7,98,relu,26445,81,8.907946337820086e-05
convection_2d_68,0.01035571750253439,0.016266629099845886,0.00017411205044481903,0.018660329282283783,0.0027668934781104326,0.0002684977080207318,7.184622518252581e-05,0.003107237396761775,927.7362418174744,8,66,swish,98948,47,0.0008756662162346
